IAD1 # Must be first four characters
# Input Example with a single set of sphere coefficients 
# The order of entries is important 
# Anything after a ’#’ is ignored, blank lines are also ignored

1.34 # Index of refraction of the sample 
1.50 # Index of refraction of the top and bottom slides 
1.0 # [mm] Thickness of sample 
1.0 # [mm] Thickness of slides 
5.0 # [mm] Diameter of illumination beam 
0.96 # Reflectance of the calibration standard
1 # Number of spheres used during each measurement

# Properties of sphere used for reflectance measurements 203.2 # [mm] Sphere Diameter (8 in * 25.4 mm/in) 
25.4 # [mm] Sample Port Diameter 
12.7 # [mm] Entrance Port Diameter 
1.00 # [mm] Detector Port Diameter 
0.96 # Reflectance of the sphere wall

# Properties of sphere used for transmittance measurements 203.2 # [mm] Sphere Diameter (8 in * 25.4 mm/in) 
25.4 # [mm] Sample Port Diameter 
0.00 # [mm] Entrance Port Diameter 
1.00 # [mm] Detector Port Diameter 
0.96 # Reflectance of the sphere wall

2 # Number of measurements, M_R, M_T

#nm	#M_R	#M_T	#M_U	#r_w 	#t_w 	#rstd 	#tstd
670.5	0.24353778258128433	0.06603436846667686	0.0	0.9788	0.9788	0.98	1.0
671.0	0.24375957465981796	0.06587346167594342	0.0	0.9788	0.9788	0.98	1.0
671.5	0.24323471044560707	0.06603002757634563	0.0	0.9788	0.9788	0.98	1.0
672.0	0.2434278991900819	0.06591095609355765	0.0	0.9788	0.9788	0.98	1.0
672.6	0.2435263706861367	0.06596740192297805	0.0	0.9788	0.9788	0.98	1.0
673.1	0.2438670475672244	0.06648498560263266	0.0	0.9788	0.9788	0.98	1.0
673.6	0.243631079424186	0.06605863863554387	0.0	0.9788	0.9788	0.98	1.0
674.1	0.24369939041033573	0.0659817233723992	0.0	0.9788	0.9788	0.98	1.0
674.7	0.24349569417232422	0.06670111082407647	0.0	0.9788	0.9788	0.98	1.0
675.2	0.24327287678742748	0.0661688446380419	0.0	0.9788	0.9788	0.98	1.0
675.7	0.24373430723579093	0.06671846671846672	0.0	0.9788	0.9788	0.98	1.0
676.2	0.24334478808705612	0.0671866874674987	0.0	0.9788	0.9788	0.98	1.0
676.8	0.24382532190807862	0.06715252472670484	0.0	0.9788	0.9788	0.98	1.0
677.3	0.2435314122891677	0.06716768435885392	0.0	0.9788	0.9788	0.98	1.0
677.8	0.2435738262748885	0.06799310668964437	0.0	0.9788	0.9788	0.98	1.0
678.3	0.2435613403489338	0.0674116042387997	0.0	0.9788	0.9788	0.98	1.0
678.9	0.24353049907578558	0.06724762454722033	0.0	0.9788	0.9788	0.98	1.0
679.4	0.24330832638695934	0.06780641767490794	0.0	0.9788	0.9788	0.98	1.0
679.9	0.2428273464658169	0.06755831709757254	0.0	0.9788	0.9788	0.98	1.0
680.4	0.2433663274315721	0.0675861340097231	0.0	0.9788	0.9788	0.98	1.0
681.0	0.24355514192647743	0.06835978835978836	0.0	0.9788	0.9788	0.98	1.0
681.5	0.2433062785707622	0.06805282978836259	0.0	0.9788	0.9788	0.98	1.0
682.0	0.2437713270696022	0.06845380564863571	0.0	0.9788	0.9788	0.98	1.0
682.5	0.24350224382946897	0.06879685257057791	0.0	0.9788	0.9788	0.98	1.0
683.1	0.24325842696629213	0.06861857865318073	0.0	0.9788	0.9788	0.98	1.0
683.6	0.24336511813612663	0.06853998611036914	0.0	0.9788	0.9788	0.98	1.0
684.1	0.24323562570462232	0.0686080683943361	0.0	0.9788	0.9788	0.98	1.0
684.6	0.24370380831332675	0.06850929348117199	0.0	0.9788	0.9788	0.98	1.0
685.1	0.24366031521994824	0.06872392769280138	0.0	0.9788	0.9788	0.98	1.0
685.7	0.2432929416757037	0.06868264436223259	0.0	0.9788	0.9788	0.98	1.0
686.2	0.24362779740871612	0.06916318439944284	0.0	0.9788	0.9788	0.98	1.0
686.7	0.24332484196622323	0.06870474658085278	0.0	0.9788	0.9788	0.98	1.0
687.2	0.24358490566037735	0.06973627787307032	0.0	0.9788	0.9788	0.98	1.0
687.8	0.24372963015445656	0.06965120653517494	0.0	0.9788	0.9788	0.98	1.0
688.3	0.2434844192634561	0.07011426425620942	0.0	0.9788	0.9788	0.98	1.0
688.8	0.2434733257661748	0.06986124556308487	0.0	0.9788	0.9788	0.98	1.0
689.3	0.24316526345662662	0.06935856766492822	0.0	0.9788	0.9788	0.98	1.0
689.8	0.24352062050699963	0.06992743886052137	0.0	0.9788	0.9788	0.98	1.0
690.4	0.24368077250781028	0.07072881903326515	0.0	0.9788	0.9788	0.98	1.0
690.9	0.243201059452301	0.07022351171287342	0.0	0.9788	0.9788	0.98	1.0
691.4	0.243511090136857	0.07061344762925262	0.0	0.9788	0.9788	0.98	1.0
691.9	0.24348114145094885	0.07054835064306086	0.0	0.9788	0.9788	0.98	1.0
692.4	0.24339123867069487	0.07054342578187865	0.0	0.9788	0.9788	0.98	1.0
693.0	0.24322282044016247	0.07009069929694628	0.0	0.9788	0.9788	0.98	1.0
693.5	0.24307590509499952	0.07066530634162058	0.0	0.9788	0.9788	0.98	1.0
694.0	0.24347292384684388	0.071210252560459	0.0	0.9788	0.9788	0.98	1.0
694.5	0.24382759760185055	0.07165826991103012	0.0	0.9788	0.9788	0.98	1.0
695.1	0.24343191358898164	0.07099576384792751	0.0	0.9788	0.9788	0.98	1.0
695.6	0.24354678873106508	0.07084629411133755	0.0	0.9788	0.9788	0.98	1.0
696.1	0.24350082566643078	0.07149364917734069	0.0	0.9788	0.9788	0.98	1.0
696.6	0.24317313587699854	0.07140176896274457	0.0	0.9788	0.9788	0.98	1.0
697.1	0.24310434249611015	0.07165442949782946	0.0	0.9788	0.9788	0.98	1.0
697.7	0.24326873202244542	0.07170418006430868	0.0	0.9788	0.9788	0.98	1.0
698.2	0.24341794847598378	0.07175032175032175	0.0	0.9788	0.9788	0.98	1.0
698.7	0.2435377358490566	0.07187650747708635	0.0	0.9788	0.9788	0.98	1.0
699.2	0.24329167649139355	0.07163154790627849	0.0	0.9788	0.9788	0.98	1.0
699.7	0.24315149229100855	0.07213290460878885	0.0	0.9788	0.9788	0.98	1.0
700.3	0.24337873628452517	0.0728679671126874	0.0	0.9788	0.9788	0.98	1.0
700.8	0.24355517714393832	0.07219323255688848	0.0	0.9788	0.9788	0.98	1.0
701.3	0.24336115326251898	0.07226119805720453	0.0	0.9788	0.9788	0.98	1.0
701.8	0.24307137433561124	0.07295095235525818	0.0	0.9788	0.9788	0.98	1.0
702.3	0.24330357142857142	0.0733682448847379	0.0	0.9788	0.9788	0.98	1.0
702.8	0.24315329022441992	0.07258369841527394	0.0	0.9788	0.9788	0.98	1.0
703.4	0.24352946763546565	0.07301793043853964	0.0	0.9788	0.9788	0.98	1.0
703.9	0.2430691415756072	0.07261478345815696	0.0	0.9788	0.9788	0.98	1.0
704.4	0.2434865900383142	0.07354142833796372	0.0	0.9788	0.9788	0.98	1.0
704.9	0.24340246180372624	0.07312684044061511	0.0	0.9788	0.9788	0.98	1.0
705.4	0.24327956989247312	0.07351174221736756	0.0	0.9788	0.9788	0.98	1.0
706.0	0.24318718950465443	0.0739276102597902	0.0	0.9788	0.9788	0.98	1.0
706.5	0.24344044455182412	0.07391088836261497	0.0	0.9788	0.9788	0.98	1.0
707.0	0.24321316235180257	0.07356182499448975	0.0	0.9788	0.9788	0.98	1.0
707.5	0.24317774223256264	0.07385516212782411	0.0	0.9788	0.9788	0.98	1.0
708.0	0.2435729212227244	0.074404432132964	0.0	0.9788	0.9788	0.98	1.0
708.5	0.24299839267449222	0.07420789327404113	0.0	0.9788	0.9788	0.98	1.0
709.1	0.24278106219768408	0.0742433532133103	0.0	0.9788	0.9788	0.98	1.0
709.6	0.24311095883706133	0.07460352914898369	0.0	0.9788	0.9788	0.98	1.0
710.1	0.2431251227656649	0.07487651549169286	0.0	0.9788	0.9788	0.98	1.0
710.6	0.24301318638063374	0.07462014631401238	0.0	0.9788	0.9788	0.98	1.0
711.1	0.24285079271003113	0.07464796697392977	0.0	0.9788	0.9788	0.98	1.0
711.7	0.24307205067300078	0.07529078014184397	0.0	0.9788	0.9788	0.98	1.0
712.2	0.24308349475984703	0.07438676554478038	0.0	0.9788	0.9788	0.98	1.0
712.7	0.2431518767089237	0.07527004629365033	0.0	0.9788	0.9788	0.98	1.0
713.2	0.24369328946056437	0.07559308403699236	0.0	0.9788	0.9788	0.98	1.0
713.7	0.24294913392901712	0.07571651000519002	0.0	0.9788	0.9788	0.98	1.0
714.2	0.24265146970605878	0.07574793125397836	0.0	0.9788	0.9788	0.98	1.0
714.8	0.24298504476566798	0.07542564936951596	0.0	0.9788	0.9788	0.98	1.0
715.3	0.24291295201843133	0.07585482553390127	0.0	0.9788	0.9788	0.98	1.0
715.8	0.24298830966835583	0.07613915895513647	0.0	0.9788	0.9788	0.98	1.0
716.3	0.24289301858362633	0.07615796598199047	0.0	0.9788	0.9788	0.98	1.0
716.8	0.24271162627327011	0.07657445556209536	0.0	0.9788	0.9788	0.98	1.0
717.3	0.24288653585587394	0.07652820391786641	0.0	0.9788	0.9788	0.98	1.0
717.8	0.24322557940777237	0.07622945957169129	0.0	0.9788	0.9788	0.98	1.0
718.4	0.24321198712791633	0.07663973384030419	0.0	0.9788	0.9788	0.98	1.0
718.9	0.243140014071766	0.07652970208717369	0.0	0.9788	0.9788	0.98	1.0
719.4	0.24295827684892304	0.07632268827454719	0.0	0.9788	0.9788	0.98	1.0
719.9	0.242299381940606	0.07708345743730267	0.0	0.9788	0.9788	0.98	1.0
720.4	0.24261454983922828	0.07739974974676757	0.0	0.9788	0.9788	0.98	1.0
720.9	0.24247441300421432	0.07750877401701267	0.0	0.9788	0.9788	0.98	1.0
721.4	0.24266144814090018	0.07692765704078595	0.0	0.9788	0.9788	0.98	1.0
722.0	0.2431877379282709	0.07747190677210297	0.0	0.9788	0.9788	0.98	1.0
722.5	0.24247131332364583	0.07794981313400962	0.0	0.9788	0.9788	0.98	1.0
723.0	0.24253189892419313	0.0773689814267124	0.0	0.9788	0.9788	0.98	1.0
723.5	0.2426771968409477	0.07783158143380182	0.0	0.9788	0.9788	0.98	1.0
724.0	0.24276591498702854	0.07782032400589102	0.0	0.9788	0.9788	0.98	1.0
724.5	0.24311102236421725	0.07745276911305986	0.0	0.9788	0.9788	0.98	1.0
725.0	0.24256760121507892	0.0778748607283176	0.0	0.9788	0.9788	0.98	1.0
725.6	0.2425131827678838	0.0784428337619827	0.0	0.9788	0.9788	0.98	1.0
726.1	0.24279467302723118	0.0782725259354237	0.0	0.9788	0.9788	0.98	1.0
726.6	0.24252524750012439	0.07873097334810754	0.0	0.9788	0.9788	0.98	1.0
727.1	0.2429572216425697	0.07817684382094417	0.0	0.9788	0.9788	0.98	1.0
727.6	0.2425145240577983	0.07841998257333721	0.0	0.9788	0.9788	0.98	1.0
728.1	0.24301939195556216	0.07857225634488353	0.0	0.9788	0.9788	0.98	1.0
728.6	0.242622625601349	0.0787479025632124	0.0	0.9788	0.9788	0.98	1.0
729.1	0.24262993608482386	0.07878648056292537	0.0	0.9788	0.9788	0.98	1.0
729.7	0.24338519472797543	0.07918395573997233	0.0	0.9788	0.9788	0.98	1.0
730.2	0.24234618052115328	0.07888070013818517	0.0	0.9788	0.9788	0.98	1.0
730.7	0.24228004956629492	0.07838848920863309	0.0	0.9788	0.9788	0.98	1.0
731.2	0.24321513470681458	0.07951281167413536	0.0	0.9788	0.9788	0.98	1.0
731.7	0.24253380218909415	0.07916188289322618	0.0	0.9788	0.9788	0.98	1.0
732.2	0.24338362602028196	0.07945503463277806	0.0	0.9788	0.9788	0.98	1.0
732.7	0.242361214282177	0.07972965232831204	0.0	0.9788	0.9788	0.98	1.0
733.2	0.24246928260007927	0.0801487414187643	0.0	0.9788	0.9788	0.98	1.0
733.8	0.24311472161680206	0.08025186033199772	0.0	0.9788	0.9788	0.98	1.0
734.3	0.24281403057438283	0.07993381639755805	0.0	0.9788	0.9788	0.98	1.0
734.8	0.24250654288677104	0.08039829302987198	0.0	0.9788	0.9788	0.98	1.0
735.3	0.242249494800138	0.0804923705258381	0.0	0.9788	0.9788	0.98	1.0
735.8	0.24242573283493998	0.07993206906311916	0.0	0.9788	0.9788	0.98	1.0
736.3	0.24234543670264966	0.08000225835591689	0.0	0.9788	0.9788	0.98	1.0
736.8	0.24234856275402772	0.08006756756756757	0.0	0.9788	0.9788	0.98	1.0
737.3	0.2422761048103246	0.08020429926474715	0.0	0.9788	0.9788	0.98	1.0
737.8	0.24290528989400675	0.08117957055558671	0.0	0.9788	0.9788	0.98	1.0
738.4	0.2424390243902439	0.08093132590809873	0.0	0.9788	0.9788	0.98	1.0
738.9	0.24182783650801384	0.08057666517657577	0.0	0.9788	0.9788	0.98	1.0
739.4	0.2427723157792271	0.08085771722135358	0.0	0.9788	0.9788	0.98	1.0
739.9	0.24215137503042103	0.08094839609483961	0.0	0.9788	0.9788	0.98	1.0
740.4	0.24236391006652747	0.08101195440644982	0.0	0.9788	0.9788	0.98	1.0
740.9	0.24213239943577022	0.08138499220663549	0.0	0.9788	0.9788	0.98	1.0
741.4	0.24220040820293517	0.08110511979543054	0.0	0.9788	0.9788	0.98	1.0
741.9	0.24259808449608633	0.08204102051025512	0.0	0.9788	0.9788	0.98	1.0
742.4	0.24286617082300327	0.08169280391502613	0.0	0.9788	0.9788	0.98	1.0
742.9	0.24156046308006615	0.08208291652773146	0.0	0.9788	0.9788	0.98	1.0
743.4	0.24208883904627237	0.08158716005349978	0.0	0.9788	0.9788	0.98	1.0
744.0	0.24241832299653268	0.08150295462147397	0.0	0.9788	0.9788	0.98	1.0
744.5	0.24223177643150284	0.0823155429145056	0.0	0.9788	0.9788	0.98	1.0
745.0	0.24226097178683387	0.08202950379973178	0.0	0.9788	0.9788	0.98	1.0
745.5	0.2430456753176667	0.08209748726845374	0.0	0.9788	0.9788	0.98	1.0
746.0	0.2423825437389424	0.08199383926071128	0.0	0.9788	0.9788	0.98	1.0
746.5	0.2427131973457852	0.0822554454336749	0.0	0.9788	0.9788	0.98	1.0
747.0	0.2427959213831831	0.08257138049026758	0.0	0.9788	0.9788	0.98	1.0
747.5	0.2425334452288098	0.08315529067806139	0.0	0.9788	0.9788	0.98	1.0
748.0	0.24240928165884967	0.082874480278683	0.0	0.9788	0.9788	0.98	1.0
748.5	0.2424736764051609	0.08297704770477048	0.0	0.9788	0.9788	0.98	1.0
749.0	0.242326573114494	0.083248730964467	0.0	0.9788	0.9788	0.98	1.0
749.5	0.24285217045398041	0.08338990721882779	0.0	0.9788	0.9788	0.98	1.0
750.0	0.24244536267237518	0.0838330127842516	0.0	0.9788	0.9788	0.98	1.0
750.5	0.242245347208325	0.08394430235862461	0.0	0.9788	0.9788	0.98	1.0
751.1	0.2420366190117883	0.08380365999657945	0.0	0.9788	0.9788	0.98	1.0
751.6	0.24266961726097672	0.08411428571428571	0.0	0.9788	0.9788	0.98	1.0
752.1	0.24301140377434655	0.08446585239979357	0.0	0.9788	0.9788	0.98	1.0
752.6	0.24254071002326288	0.08427095292766934	0.0	0.9788	0.9788	0.98	1.0
753.1	0.24212019864193776	0.0843491260349586	0.0	0.9788	0.9788	0.98	1.0
753.6	0.24207478154846576	0.0847457627118644	0.0	0.9788	0.9788	0.98	1.0
754.1	0.2422683038671218	0.08438745451394905	0.0	0.9788	0.9788	0.98	1.0
754.6	0.24259173959772762	0.08416042718672007	0.0	0.9788	0.9788	0.98	1.0
755.1	0.24265913757700205	0.08440954043048284	0.0	0.9788	0.9788	0.98	1.0
755.6	0.24198536233378	0.085205719288007	0.0	0.9788	0.9788	0.98	1.0
756.1	0.24251667269813368	0.085025454971034	0.0	0.9788	0.9788	0.98	1.0
756.6	0.2426321534383284	0.08485347769801106	0.0	0.9788	0.9788	0.98	1.0
757.1	0.24243213671651123	0.08512645168897011	0.0	0.9788	0.9788	0.98	1.0
757.6	0.24340007318730722	0.08500443655723158	0.0	0.9788	0.9788	0.98	1.0
758.1	0.24226506277249565	0.08499643620812544	0.0	0.9788	0.9788	0.98	1.0
758.6	0.24282922191115103	0.08580818643561398	0.0	0.9788	0.9788	0.98	1.0
759.1	0.2427874416631311	0.08571086070486694	0.0	0.9788	0.9788	0.98	1.0
759.6	0.2428099701746911	0.08606483430564744	0.0	0.9788	0.9788	0.98	1.0
760.1	0.24246311738293777	0.08591957493056394	0.0	0.9788	0.9788	0.98	1.0
760.7	0.24240958675909507	0.08638902379796018	0.0	0.9788	0.9788	0.98	1.0
761.2	0.24276397348137768	0.08669956741607263	0.0	0.9788	0.9788	0.98	1.0
761.7	0.24247825852103927	0.08608584162647293	0.0	0.9788	0.9788	0.98	1.0
762.2	0.24253933803581118	0.08687128591557924	0.0	0.9788	0.9788	0.98	1.0
762.7	0.24262939506442455	0.08690821554225048	0.0	0.9788	0.9788	0.98	1.0
763.2	0.24260290424718856	0.08714946070878274	0.0	0.9788	0.9788	0.98	1.0
763.7	0.24218277738088695	0.08716165880307922	0.0	0.9788	0.9788	0.98	1.0
764.2	0.2424075096631695	0.08748519049697574	0.0	0.9788	0.9788	0.98	1.0
764.7	0.24280405967500415	0.08801802929760862	0.0	0.9788	0.9788	0.98	1.0
765.2	0.24254939167317782	0.08723310449077282	0.0	0.9788	0.9788	0.98	1.0
765.7	0.24219627217606107	0.08779714738510301	0.0	0.9788	0.9788	0.98	1.0
766.2	0.24225352112676057	0.08821848205779613	0.0	0.9788	0.9788	0.98	1.0
766.7	0.24220963172804533	0.08775523266978173	0.0	0.9788	0.9788	0.98	1.0
767.2	0.2426470588235294	0.0881861421776578	0.0	0.9788	0.9788	0.98	1.0
767.7	0.2427022997075185	0.08839314581312642	0.0	0.9788	0.9788	0.98	1.0
768.2	0.24263351749539594	0.08780361085855305	0.0	0.9788	0.9788	0.98	1.0
768.7	0.24242073594075444	0.08816432996413433	0.0	0.9788	0.9788	0.98	1.0
769.2	0.24221614386312051	0.08867899776990686	0.0	0.9788	0.9788	0.98	1.0
769.7	0.24260147385659142	0.08843313109997362	0.0	0.9788	0.9788	0.98	1.0
770.2	0.2425611831680263	0.08906373975138852	0.0	0.9788	0.9788	0.98	1.0
770.7	0.24252237399905793	0.08877977572821975	0.0	0.9788	0.9788	0.98	1.0
771.2	0.24306089838432857	0.08986666666666666	0.0	0.9788	0.9788	0.98	1.0
771.7	0.24292914319596798	0.08945153316854833	0.0	0.9788	0.9788	0.98	1.0
772.2	0.24269127716582317	0.0889350579719858	0.0	0.9788	0.9788	0.98	1.0
772.7	0.24183045582173368	0.08956328645447817	0.0	0.9788	0.9788	0.98	1.0
773.2	0.24262413048692733	0.08901054339010543	0.0	0.9788	0.9788	0.98	1.0
773.7	0.24248075072184794	0.09035450416864367	0.0	0.9788	0.9788	0.98	1.0
774.2	0.24307228915662651	0.09018729641693811	0.0	0.9788	0.9788	0.98	1.0
774.7	0.24323014478706004	0.08976893190648218	0.0	0.9788	0.9788	0.98	1.0
775.2	0.24297017650639074	0.09024256543785117	0.0	0.9788	0.9788	0.98	1.0
775.7	0.2433781891250076	0.09016730663741086	0.0	0.9788	0.9788	0.98	1.0
776.2	0.24281872631707616	0.09087782058337919	0.0	0.9788	0.9788	0.98	1.0
776.7	0.24303812962849625	0.09038302562689446	0.0	0.9788	0.9788	0.98	1.0
777.2	0.24290007973992517	0.09089654220443094	0.0	0.9788	0.9788	0.98	1.0
777.7	0.2433364112034472	0.09102884082085413	0.0	0.9788	0.9788	0.98	1.0
778.2	0.24367205827879984	0.09118688797833183	0.0	0.9788	0.9788	0.98	1.0
778.7	0.243338485316847	0.09143373661521347	0.0	0.9788	0.9788	0.98	1.0
779.2	0.2429802268641914	0.09153062648248919	0.0	0.9788	0.9788	0.98	1.0
779.7	0.24307195228035292	0.09181748305499267	0.0	0.9788	0.9788	0.98	1.0
780.2	0.24221130526708537	0.09169695275370422	0.0	0.9788	0.9788	0.98	1.0
780.7	0.24290791196458633	0.09230553412358841	0.0	0.9788	0.9788	0.98	1.0
781.2	0.24315196998123828	0.09207844239825684	0.0	0.9788	0.9788	0.98	1.0
781.7	0.24388561394707137	0.09242392148556097	0.0	0.9788	0.9788	0.98	1.0
782.2	0.24292793075330865	0.09247903009797702	0.0	0.9788	0.9788	0.98	1.0
782.6	0.2432245488272653	0.09238169342859164	0.0	0.9788	0.9788	0.98	1.0
783.1	0.2429994954591322	0.09231423709585933	0.0	0.9788	0.9788	0.98	1.0
783.6	0.2431050804670243	0.0925072658963635	0.0	0.9788	0.9788	0.98	1.0
784.1	0.2433594738173539	0.09289423145316168	0.0	0.9788	0.9788	0.98	1.0
784.6	0.24297646165527714	0.09216983144868786	0.0	0.9788	0.9788	0.98	1.0
785.1	0.24330145056058783	0.09239866068248201	0.0	0.9788	0.9788	0.98	1.0
785.6	0.24349148033191867	0.09265721814685564	0.0	0.9788	0.9788	0.98	1.0
786.1	0.24274003939759803	0.09360942520528383	0.0	0.9788	0.9788	0.98	1.0
786.6	0.24333609008206628	0.09315303713243185	0.0	0.9788	0.9788	0.98	1.0
787.1	0.24334818586887333	0.09376341009869833	0.0	0.9788	0.9788	0.98	1.0
787.6	0.24294110131595759	0.09383301026635078	0.0	0.9788	0.9788	0.98	1.0
788.1	0.24310311719900146	0.09321911891736251	0.0	0.9788	0.9788	0.98	1.0
788.6	0.24296429258285787	0.09461405529953917	0.0	0.9788	0.9788	0.98	1.0
789.1	0.24262907171366035	0.09389671361502347	0.0	0.9788	0.9788	0.98	1.0
789.6	0.24334797210023248	0.09370010161126434	0.0	0.9788	0.9788	0.98	1.0
790.1	0.24378881987577639	0.09421343413783076	0.0	0.9788	0.9788	0.98	1.0
790.6	0.2433326844461748	0.09442905060522094	0.0	0.9788	0.9788	0.98	1.0
791.1	0.24289153490793156	0.09461628246279545	0.0	0.9788	0.9788	0.98	1.0
791.6	0.24276024002087138	0.09388502380080557	0.0	0.9788	0.9788	0.98	1.0
792.0	0.2432290642009312	0.09465930018416206	0.0	0.9788	0.9788	0.98	1.0
792.5	0.24349944045816602	0.09507614963773474	0.0	0.9788	0.9788	0.98	1.0
793.0	0.24279672217816547	0.09512502782518364	0.0	0.9788	0.9788	0.98	1.0
793.5	0.2442940552016985	0.09464897898345506	0.0	0.9788	0.9788	0.98	1.0
794.0	0.24356501496508148	0.09580659603044321	0.0	0.9788	0.9788	0.98	1.0
794.5	0.24370028741394292	0.09537745760168093	0.0	0.9788	0.9788	0.98	1.0
795.0	0.24343611148512184	0.09539274924471298	0.0	0.9788	0.9788	0.98	1.0
795.5	0.24288796009168126	0.09581064730792499	0.0	0.9788	0.9788	0.98	1.0
796.0	0.24359322033898306	0.09601766542298028	0.0	0.9788	0.9788	0.98	1.0
796.5	0.24312363834422657	0.09587471352177235	0.0	0.9788	0.9788	0.98	1.0
797.0	0.243524736192956	0.09542483660130718	0.0	0.9788	0.9788	0.98	1.0
797.5	0.2430962054954893	0.09616573902288188	0.0	0.9788	0.9788	0.98	1.0
798.0	0.24333310244510634	0.09587123862841147	0.0	0.9788	0.9788	0.98	1.0
798.4	0.24286412171121502	0.09610267647519173	0.0	0.9788	0.9788	0.98	1.0
798.9	0.24348985751386257	0.09632196581869733	0.0	0.9788	0.9788	0.98	1.0
799.4	0.2428591628959276	0.09635210150674069	0.0	0.9788	0.9788	0.98	1.0
799.9	0.24386252045826515	0.09675101780154866	0.0	0.9788	0.9788	0.98	1.0
800.4	0.2435603892386949	0.09731247492980345	0.0	0.9788	0.9788	0.98	1.0
800.9	0.24344758064516128	0.09731652117685095	0.0	0.9788	0.9788	0.98	1.0
801.4	0.24389357371328874	0.09671622283940533	0.0	0.9788	0.9788	0.98	1.0
801.9	0.24304131262818635	0.09765528589058001	0.0	0.9788	0.9788	0.98	1.0
802.4	0.243516808274843	0.09715894972252133	0.0	0.9788	0.9788	0.98	1.0
802.9	0.24370436596632394	0.09776699841097265	0.0	0.9788	0.9788	0.98	1.0
803.3	0.2426222122099572	0.09783615391092026	0.0	0.9788	0.9788	0.98	1.0
803.8	0.24412009377599636	0.09713024282560706	0.0	0.9788	0.9788	0.98	1.0
804.3	0.24418250950570342	0.09792715175296426	0.0	0.9788	0.9788	0.98	1.0
804.8	0.24326605786202132	0.09815580834195105	0.0	0.9788	0.9788	0.98	1.0
805.3	0.244008040822638	0.09823983352120004	0.0	0.9788	0.9788	0.98	1.0
805.8	0.24253789654633537	0.09821272121955493	0.0	0.9788	0.9788	0.98	1.0
806.3	0.24481916318651012	0.09943482868244437	0.0	0.9788	0.9788	0.98	1.0
806.8	0.24343410299135126	0.09884238646482636	0.0	0.9788	0.9788	0.98	1.0
807.2	0.24355690731551144	0.10047589117356559	0.0	0.9788	0.9788	0.98	1.0
807.7	0.24280299975808403	0.09892297945515431	0.0	0.9788	0.9788	0.98	1.0
808.2	0.24330048057342998	0.09882181021097818	0.0	0.9788	0.9788	0.98	1.0
808.7	0.24364649942613542	0.09845417740154583	0.0	0.9788	0.9788	0.98	1.0
809.2	0.243491197619638	0.09851576994434137	0.0	0.9788	0.9788	0.98	1.0
809.7	0.24387193596798398	0.09864295741693964	0.0	0.9788	0.9788	0.98	1.0
810.2	0.243656528314569	0.10010358790846596	0.0	0.9788	0.9788	0.98	1.0
810.7	0.24461955600745636	0.09989554648181559	0.0	0.9788	0.9788	0.98	1.0
811.1	0.24399213204481313	0.09958784625706892	0.0	0.9788	0.9788	0.98	1.0
811.6	0.2444176222088111	0.09957463263727764	0.0	0.9788	0.9788	0.98	1.0
812.1	0.24424363541576158	0.1005260081823495	0.0	0.9788	0.9788	0.98	1.0
812.6	0.24362680683311433	0.10053013940702926	0.0	0.9788	0.9788	0.98	1.0
813.1	0.24397776405188387	0.10073296354992076	0.0	0.9788	0.9788	0.98	1.0
813.6	0.2432600765192633	0.100868003591739	0.0	0.9788	0.9788	0.98	1.0
814.1	0.24403111866225521	0.1000100210441928	0.0	0.9788	0.9788	0.98	1.0
814.5	0.24423215573179524	0.100555275113579	0.0	0.9788	0.9788	0.98	1.0
815.0	0.24398656621584824	0.10175866626003863	0.0	0.9788	0.9788	0.98	1.0
815.5	0.24386222059362403	0.10186896693366194	0.0	0.9788	0.9788	0.98	1.0
816.0	0.24500322372662797	0.10182794588453992	0.0	0.9788	0.9788	0.98	1.0
816.5	0.24365293406491212	0.10166666666666667	0.0	0.9788	0.9788	0.98	1.0
817.0	0.24363534256832647	0.10169846928077166	0.0	0.9788	0.9788	0.98	1.0
817.4	0.24373940877424213	0.10122311261071278	0.0	0.9788	0.9788	0.98	1.0
817.9	0.2431740614334471	0.10174171622769754	0.0	0.9788	0.9788	0.98	1.0
818.4	0.24280936454849497	0.10192719486081371	0.0	0.9788	0.9788	0.98	1.0
818.9	0.24391651437914783	0.10108965368432409	0.0	0.9788	0.9788	0.98	1.0
819.4	0.24463353316573197	0.10242529233434387	0.0	0.9788	0.9788	0.98	1.0
819.9	0.24381934981506717	0.10311750599520383	0.0	0.9788	0.9788	0.98	1.0
820.3	0.24403131115459883	0.1027382256297919	0.0	0.9788	0.9788	0.98	1.0
820.8	0.24438534278959811	0.10224136027382136	0.0	0.9788	0.9788	0.98	1.0
821.3	0.2447019211725094	0.10326869806094183	0.0	0.9788	0.9788	0.98	1.0
821.8	0.24362041467304626	0.10380198461366931	0.0	0.9788	0.9788	0.98	1.0
822.3	0.24379708689100954	0.10302213234468037	0.0	0.9788	0.9788	0.98	1.0
822.7	0.24457673292301482	0.10352223978324679	0.0	0.9788	0.9788	0.98	1.0
823.2	0.24381589618815896	0.1028344671201814	0.0	0.9788	0.9788	0.98	1.0
823.7	0.24407124681933842	0.10393162393162393	0.0	0.9788	0.9788	0.98	1.0
824.2	0.24416700777732298	0.10265811182401467	0.0	0.9788	0.9788	0.98	1.0
824.7	0.24441470194584577	0.10377358490566038	0.0	0.9788	0.9788	0.98	1.0
