IAD1 # Must be first four characters
# Input Example with a single set of sphere coefficients 
# The order of entries is important 
# Anything after a ’#’ is ignored, blank lines are also ignored

1.34 # Index of refraction of the sample 
1.50 # Index of refraction of the top and bottom slides 
1.0 # [mm] Thickness of sample 
1.0 # [mm] Thickness of slides 
5.0 # [mm] Diameter of illumination beam 
0.96 # Reflectance of the calibration standard
1 # Number of spheres used during each measurement

# Properties of sphere used for reflectance measurements 203.2 # [mm] Sphere Diameter (8 in * 25.4 mm/in) 
25.4 # [mm] Sample Port Diameter 
12.7 # [mm] Entrance Port Diameter 
1.00 # [mm] Detector Port Diameter 
0.96 # Reflectance of the sphere wall

# Properties of sphere used for transmittance measurements 203.2 # [mm] Sphere Diameter (8 in * 25.4 mm/in) 
25.4 # [mm] Sample Port Diameter 
0.00 # [mm] Entrance Port Diameter 
1.00 # [mm] Detector Port Diameter 
0.96 # Reflectance of the sphere wall

2 # Number of measurements, M_R, M_T

#nm	#M_R	#M_T	#M_U	#r_w 	#t_w 	#rstd 	#tstd
818.4	0.24280936454849497	0.09721627408993576	0.0	0.9788	0.9788	0.98	1.0
818.9	0.24391651437914783	0.09547955550760599	0.0	0.9788	0.9788	0.98	1.0
819.4	0.24463353316573197	0.09679514941533131	0.0	0.9788	0.9788	0.98	1.0
819.9	0.24381934981506717	0.09635927621539132	0.0	0.9788	0.9788	0.98	1.0
820.3	0.24403131115459883	0.09704271631982475	0.0	0.9788	0.9788	0.98	1.0
820.8	0.24438534278959811	0.09694159213867727	0.0	0.9788	0.9788	0.98	1.0
821.3	0.2447019211725094	0.09750692520775624	0.0	0.9788	0.9788	0.98	1.0
821.8	0.24362041467304626	0.09867320771546438	0.0	0.9788	0.9788	0.98	1.0
822.3	0.24379708689100954	0.09673070441523424	0.0	0.9788	0.9788	0.98	1.0
822.7	0.24457673292301482	0.09742605554301197	0.0	0.9788	0.9788	0.98	1.0
823.2	0.24381589618815896	0.09807256235827665	0.0	0.9788	0.9788	0.98	1.0
823.7	0.24407124681933842	0.09891737891737892	0.0	0.9788	0.9788	0.98	1.0
824.2	0.24416700777732298	0.09761686526122823	0.0	0.9788	0.9788	0.98	1.0
824.7	0.24441470194584577	0.09871145881270134	0.0	0.9788	0.9788	0.98	1.0
825.2	0.24474365613671673	0.09828664042602454	0.0	0.9788	0.9788	0.98	1.0
825.6	0.24378057666285	0.0980666200791987	0.0	0.9788	0.9788	0.98	1.0
826.1	0.24492146596858638	0.09866573033707865	0.0	0.9788	0.9788	0.98	1.0
826.6	0.2450414524084374	0.09802538787023977	0.0	0.9788	0.9788	0.98	1.0
827.1	0.24463927326502588	0.09741104149426646	0.0	0.9788	0.9788	0.98	1.0
827.6	0.2446706967865097	0.09797177084568853	0.0	0.9788	0.9788	0.98	1.0
828.0	0.24454613174417367	0.09885795860099929	0.0	0.9788	0.9788	0.98	1.0
828.5	0.24407431133888532	0.09974973185555953	0.0	0.9788	0.9788	0.98	1.0
829.0	0.24396782841823056	0.09907640638119228	0.0	0.9788	0.9788	0.98	1.0
829.5	0.24397071490094746	0.09985563041385948	0.0	0.9788	0.9788	0.98	1.0
829.9	0.2445381786718581	0.09934735315445975	0.0	0.9788	0.9788	0.98	1.0
830.4	0.24500217296827467	0.10016998542982031	0.0	0.9788	0.9788	0.98	1.0
830.9	0.24429148912924725	0.1	0.0	0.9788	0.9788	0.98	1.0
831.4	0.24523965856861457	0.09986537755476686	0.0	0.9788	0.9788	0.98	1.0
831.9	0.24389707499450186	0.1	0.0	0.9788	0.9788	0.98	1.0
832.3	0.2443633952254642	0.09888751545117429	0.0	0.9788	0.9788	0.98	1.0
832.8	0.24430871737923376	0.09950372208436725	0.0	0.9788	0.9788	0.98	1.0
833.3	0.24404894327030033	0.09968924798011188	0.0	0.9788	0.9788	0.98	1.0
833.8	0.24492074123688323	0.09872531867033242	0.0	0.9788	0.9788	0.98	1.0
834.2	0.24495967741935484	0.1005251312828207	0.0	0.9788	0.9788	0.98	1.0
834.7	0.2446390479398226	0.09959909797043348	0.0	0.9788	0.9788	0.98	1.0
835.2	0.24413886384129846	0.10100755667506298	0.0	0.9788	0.9788	0.98	1.0
835.7	0.24471094015160086	0.10083396512509477	0.0	0.9788	0.9788	0.98	1.0
836.1	0.24475683029135017	0.10078500886300329	0.0	0.9788	0.9788	0.98	1.0
836.6	0.24508355121064	0.10086491986771814	0.0	0.9788	0.9788	0.98	1.0
837.1	0.24500285551113649	0.10024231603111848	0.0	0.9788	0.9788	0.98	1.0
837.6	0.24369844179651695	0.10060233243624248	0.0	0.9788	0.9788	0.98	1.0
838.0	0.24531555351189793	0.10032113037893385	0.0	0.9788	0.9788	0.98	1.0
838.5	0.24428538443777417	0.10140627015868921	0.0	0.9788	0.9788	0.98	1.0
839.0	0.24505380076362374	0.10146051441127052	0.0	0.9788	0.9788	0.98	1.0
839.5	0.24394764276612996	0.1014642995982895	0.0	0.9788	0.9788	0.98	1.0
839.9	0.24497151494012323	0.09983123458392834	0.0	0.9788	0.9788	0.98	1.0
840.4	0.24417792268281321	0.10169050715214564	0.0	0.9788	0.9788	0.98	1.0
840.9	0.24433543564587712	0.10097847358121331	0.0	0.9788	0.9788	0.98	1.0
841.4	0.24542682926829268	0.10098489822718319	0.0	0.9788	0.9788	0.98	1.0
841.8	0.24500117619383674	0.10239937065687689	0.0	0.9788	0.9788	0.98	1.0
842.3	0.24427931115829205	0.10139583882012115	0.0	0.9788	0.9788	0.98	1.0
842.8	0.24431818181818182	0.10202461294164351	0.0	0.9788	0.9788	0.98	1.0
843.3	0.24474028289551883	0.10252659574468086	0.0	0.9788	0.9788	0.98	1.0
843.7	0.24466944609886837	0.10193204530313124	0.0	0.9788	0.9788	0.98	1.0
844.2	0.24486137667304014	0.10174923220723728	0.0	0.9788	0.9788	0.98	1.0
844.7	0.24552767439068315	0.10266057511421661	0.0	0.9788	0.9788	0.98	1.0
845.1	0.2447282805157248	0.10329522528581035	0.0	0.9788	0.9788	0.98	1.0
845.6	0.24542168674698794	0.10276466621712745	0.0	0.9788	0.9788	0.98	1.0
846.1	0.24600677637947724	0.10120579867226663	0.0	0.9788	0.9788	0.98	1.0
846.6	0.2447790189412336	0.10191602119853241	0.0	0.9788	0.9788	0.98	1.0
847.0	0.24467696800097335	0.10262335190974582	0.0	0.9788	0.9788	0.98	1.0
847.5	0.24440914090186974	0.10400437337706711	0.0	0.9788	0.9788	0.98	1.0
848.0	0.24499570182979247	0.102803738317757	0.0	0.9788	0.9788	0.98	1.0
848.4	0.24608363142962872	0.10350538227987856	0.0	0.9788	0.9788	0.98	1.0
848.9	0.24473096950161172	0.10240044401276537	0.0	0.9788	0.9788	0.98	1.0
849.4	0.24597529015350056	0.10307262569832402	0.0	0.9788	0.9788	0.98	1.0
849.8	0.24498997995991983	0.10456140350877192	0.0	0.9788	0.9788	0.98	1.0
850.3	0.24490822227809908	0.10399100618324901	0.0	0.9788	0.9788	0.98	1.0
850.8	0.24510917581724095	0.10442277801328247	0.0	0.9788	0.9788	0.98	1.0
851.3	0.24543610547667344	0.10387949410260054	0.0	0.9788	0.9788	0.98	1.0
851.7	0.2441326530612245	0.10390167214520508	0.0	0.9788	0.9788	0.98	1.0
852.2	0.2460276781137878	0.10380473797559224	0.0	0.9788	0.9788	0.98	1.0
852.7	0.24591429674430576	0.10415464512406232	0.0	0.9788	0.9788	0.98	1.0
853.1	0.24522210743801653	0.1045401966454598	0.0	0.9788	0.9788	0.98	1.0
853.6	0.24515793578577927	0.10578464228471514	0.0	0.9788	0.9788	0.98	1.0
854.1	0.24608355091383813	0.10535557506584724	0.0	0.9788	0.9788	0.98	1.0
854.5	0.24543423991591118	0.1055342949661466	0.0	0.9788	0.9788	0.98	1.0
855.0	0.24637298865734636	0.10619730809051915	0.0	0.9788	0.9788	0.98	1.0
855.5	0.246449900464499	0.10600654177817424	0.0	0.9788	0.9788	0.98	1.0
855.9	0.24492250133618385	0.10626498800959233	0.0	0.9788	0.9788	0.98	1.0
856.4	0.24458204334365324	0.10601026880096648	0.0	0.9788	0.9788	0.98	1.0
856.9	0.24440550013480722	0.10443469047979416	0.0	0.9788	0.9788	0.98	1.0
857.3	0.24544960608530292	0.10592185592185592	0.0	0.9788	0.9788	0.98	1.0
857.8	0.24382546652030734	0.10513334361029752	0.0	0.9788	0.9788	0.98	1.0
858.3	0.24436454155718434	0.10162347798938495	0.0	0.9788	0.9788	0.98	1.0
858.7	0.24547731700528805	0.10434646163502276	0.0	0.9788	0.9788	0.98	1.0
859.2	0.24526198439241917	0.10518028656904424	0.0	0.9788	0.9788	0.98	1.0
859.7	0.24525139664804468	0.10587679218528438	0.0	0.9788	0.9788	0.98	1.0
860.1	0.24363280156731038	0.10517978773958499	0.0	0.9788	0.9788	0.98	1.0
860.6	0.2466254218222722	0.10484257631452773	0.0	0.9788	0.9788	0.98	1.0
861.1	0.24624964619303708	0.10352600225406537	0.0	0.9788	0.9788	0.98	1.0
861.5	0.24569149693775816	0.10601626016260163	0.0	0.9788	0.9788	0.98	1.0
862.0	0.24461979913916787	0.10494334044999179	0.0	0.9788	0.9788	0.98	1.0
862.4	0.24455345548982832	0.10406342913776016	0.0	0.9788	0.9788	0.98	1.0
862.9	0.24655347554781598	0.10537706009655402	0.0	0.9788	0.9788	0.98	1.0
863.4	0.24537104534188658	0.10369127516778523	0.0	0.9788	0.9788	0.98	1.0
863.8	0.24587048677093992	0.10519194994080838	0.0	0.9788	0.9788	0.98	1.0
864.3	0.245096593422799	0.10452604611443211	0.0	0.9788	0.9788	0.98	1.0
864.8	0.2443687018375815	0.10581555402615278	0.0	0.9788	0.9788	0.98	1.0
865.2	0.24422245415237812	0.10600277585010409	0.0	0.9788	0.9788	0.98	1.0
865.7	0.24594107035478052	0.10629714085248201	0.0	0.9788	0.9788	0.98	1.0
866.1	0.2458151108430101	0.10652557319223986	0.0	0.9788	0.9788	0.98	1.0
866.6	0.24568050924522583	0.10458911419423693	0.0	0.9788	0.9788	0.98	1.0
867.1	0.2448107448107448	0.10602798708288483	0.0	0.9788	0.9788	0.98	1.0
867.5	0.2430939226519337	0.10575708355892438	0.0	0.9788	0.9788	0.98	1.0
868.0	0.24668721109399075	0.10727272727272727	0.0	0.9788	0.9788	0.98	1.0
868.5	0.2450721713487506	0.10676416819012798	0.0	0.9788	0.9788	0.98	1.0
868.9	0.24295112781954886	0.10794824399260629	0.0	0.9788	0.9788	0.98	1.0
869.4	0.2431663769947859	0.10668404393967604	0.0	0.9788	0.9788	0.98	1.0
869.8	0.24281860022218696	0.1096991216595029	0.0	0.9788	0.9788	0.98	1.0
870.3	0.2420280612244898	0.10948631421072366	0.0	0.9788	0.9788	0.98	1.0
870.8	0.24283197180842545	0.10728402032749859	0.0	0.9788	0.9788	0.98	1.0
871.2	0.24308236808236808	0.10750047232193463	0.0	0.9788	0.9788	0.98	1.0
871.7	0.24340934821284166	0.10644734354320287	0.0	0.9788	0.9788	0.98	1.0
872.1	0.2448713774014979	0.10426540284360189	0.0	0.9788	0.9788	0.98	1.0
872.6	0.24475409836065573	0.1031987814166032	0.0	0.9788	0.9788	0.98	1.0
873.0	0.24559090159881325	0.1005533295172677	0.0	0.9788	0.9788	0.98	1.0
873.5	0.2465980750082974	0.09417643667115126	0.0	0.9788	0.9788	0.98	1.0
874.0	0.24912339288695942	0.08908985953434674	0.0	0.9788	0.9788	0.98	1.0
874.4	0.24810510358767054	0.08090364935315698	0.0	0.9788	0.9788	0.98	1.0
874.9	0.24987251402345742	0.0777302759424796	0.0	0.9788	0.9788	0.98	1.0
875.3	0.248971898560658	0.07110675808031341	0.0	0.9788	0.9788	0.98	1.0
875.8	0.2504753673292999	0.06591448931116389	0.0	0.9788	0.9788	0.98	1.0
876.2	0.25100718164301977	0.06655974338412189	0.0	0.9788	0.9788	0.98	1.0
876.7	0.2497326203208556	0.06833945328437373	0.0	0.9788	0.9788	0.98	1.0
877.2	0.24900181488203266	0.07955018742190754	0.0	0.9788	0.9788	0.98	1.0
877.6	0.24632558139534882	0.09261230572705982	0.0	0.9788	0.9788	0.98	1.0
878.1	0.2463851937536148	0.1087195255875247	0.0	0.9788	0.9788	0.98	1.0
